t,x,y,z,dx_dt,dy_dt,dz_dt
5.986598659865986605e+01,7.484262730309266809e-01,4.554052509133905247e+00,4.278603930381899012e+00,-8.832656439515805147e+00,1.659236774857707708e+00,-2.098582280978562409e+01
5.987598759875987753e+01,6.610477348785702700e-01,4.570224326629283240e+00,4.072050863942547672e+00,-8.642275190571830024e+00,1.575092600204426985e+00,-2.031886992455297758e+01
5.988598859885988901e+01,5.755438609209125866e-01,4.585563205702031908e+00,3.872215571565412517e+00,-8.457778777267444426e+00,1.492656502061318946e+00,-1.964299885754601505e+01
5.989598959895990049e+01,4.918553248656398202e-01,4.600085949759878723e+00,3.679169814222376544e+00,-8.279255763982256155e+00,1.411872514817615665e+00,-1.896164867685734734e+01
5.990599059905991197e+01,4.099220852606022536e-01,4.613808798148786749e+00,3.492952315573744304e+00,-8.106761113722530609e+00,1.332683844890359737e+00,-1.827798990185450734e+01
5.991599159915991635e+01,3.296837077147219408e-01,4.626747419394391159e+00,3.313571426243538287e+00,-7.940318845637929002e+00,1.255033191593600161e+00,-1.759492661600664221e+01
5.992599259925992783e+01,2.510796613201388694e-01,4.638916907598111372e+00,3.141007753740878705e+00,-7.779924661338990077e+00,1.178863042839761288e+00,-1.691510103330982062e+01
5.993599359935993931e+01,1.740495886491028876e-01,4.650331781956687394e+00,2.975216779777395182e+00,-7.625548561734082575e+00,1.104115945040440305e+00,-1.624090038806899017e+01
5.994599459945995079e+01,9.853355071748284844e-02,4.661005988206355255e+00,2.816131338334107781e+00,-7.477137326540463036e+00,1.030734748358753894e+00,-1.557446520845157778e+01
5.995599559955996227e+01,2.447224672714979829e-02,4.670952903030432424e+00,2.663664054897248779e+00,-7.334616957927680758e+00,9.586628273332362671e-01,-1.491769926896463261e+01
5.996599659965996665e+01,-4.819279027624054357e-02,4.680185340337668976e+00,2.517709656439931276e+00,-7.197894996777600696e+00,8.878442777912932682e-01,-1.427228049515688468e+01
5.997599759975997813e+01,-1.195190188561939953e-01,4.688715559141881428e+00,2.378147162879656662e+00,-7.066862722021538090e+00,8.182240929721823486e-01,-1.363967264401706281e+01
5.998599859985998961e+01,-1.895627383331142113e-01,4.696555273604825054e+00,2.244841981805859366e+00,-6.941397255410684863e+00,7.497483163878508883e-01,-1.302113768948965244e+01
5.999599959996000109e+01,-2.583789561310766980e-01,4.703715663998097263e+00,2.117647851537106884e+00,-6.821363515535203703e+00,6.823641766685428767e-01,-1.241774839509488615e+01
6.000600060006000547e+01,-3.260212746032181697e-01,4.710207389117023524e+00,1.996408673789766164e+00,-6.706616062906789466e+00,6.160202032201865796e-01,-1.183040114105952867e+01
6.001600160016001695e+01,-3.925417995952799055e-01,4.716040600332343402e+00,1.880960221517671949e+00,-6.597000821850015129e+00,5.506663204711887971e-01,-1.125982877297241558e+01
6.002600260026002843e+01,-4.579910567510132591e-01,4.721224955136444912e+00,1.771131698992953085e+00,-6.492356654129397775e+00,4.862539342762757233e-01,-1.070661316272683372e+01
6.003600360036003991e+01,-5.224179331873524124e-01,4.725769632964403222e+00,1.666747191407012219e+00,-6.392516824371415218e+00,4.227359934055282542e-01,-1.017119761390064525e+01
6.004600460046005139e+01,-5.858696238688446689e-01,4.729683350380416762e+00,1.567626997700314551e+00,-6.297310348080731757e+00,3.600670462072387279e-01,-9.653898926401122793e+00
6.005600560056005577e+01,-6.483916001989121769e-01,4.732974377857667392e+00,1.473588827556341796e+00,-6.206563205414009410e+00,2.982032753726213681e-01,-9.154918935005644798e+00
6.006600660066006725e+01,-7.100275800288846639e-01,4.735650555645088744e+00,1.384448907678792251e+00,-6.120099463323881217e+00,2.371025311001331293e-01,-8.674355681361921810e+00
6.007600760076007873e+01,-7.708195189756098520e-01,4.737719311128243405e+00,1.300022949786305393e+00,-6.037742260914548353e+00,1.767243432500388289e-01,-8.212213878593473737e+00
6.008600860086009021e+01,-8.308076004034800066e-01,4.739187675140039246e+00,1.220127054125242028e+00,-5.959314729265281052e+00,1.170299346245279315e-01,-7.768415038539038697e+00
6.009600960096010169e+01,-8.900302448003982736e-01,4.740062299418245750e+00,1.144578470022705519e+00,-5.884640769440951047e+00,5.798221508325096529e-02,-7.342806734996995210e+00
6.010601060106010607e+01,-9.485241157313012428e-01,4.740349472932460451e+00,1.073196317570492608e+00,-5.813545790502953281e+00,-4.542211448090860415e-04,-6.935171598281447913e+00
6.011601160116011755e+01,-1.006324143348918954e+00,4.740055139132120843e+00,1.005802166748276827e+00,-5.745857305880397448e+00,-5.831311552249474062e-02,-6.545235354296623953e+00
6.012601260126012903e+01,-1.063463543204077766e+00,4.739184912066629174e+00,9.422205978866100562e-01,-5.681405509953239452e+00,-1.156265607907518422e-01,-6.172674663462036193e+00
6.013601360136014051e+01,-1.119973850174678764e+00,4.737744093129460765e+00,8.822796265278450845e-01,-5.620023719657305961e+00,-1.724250315487865226e-01,-5.817123981461785220e+00
6.014601460146015199e+01,-1.175884946983906110e+00,4.735737686728363371e+00,8.258111256917773924e-01,-5.561548812420141097e+00,-2.287374096382334132e-01,-5.478182288195927008e+00
6.015601560156015637e+01,-1.231225107728357582e+00,4.733170416490372290e+00,7.726511046275659211e-01,-5.505821521117938211e+00,-2.845910244302830572e-01,-5.155418735908634531e+00
6.016601660166016785e+01,-1.286021033366110622e+00,4.730046740306907971e+00,7.226400161781389997e-01,-5.452686756485046971e+00,-3.400116853047290277e-01,-4.848378352572505712e+00
6.017601760176017933e+01,-1.340297892963184800e+00,4.726370865147666578e+00,6.756229804850679699e-01,-5.401993845632734548e+00,-3.950237199336514848e-01,-4.556587045946530523e+00
6.018601860186019081e+01,-1.394079370998463130e+00,4.722146761829725925e+00,6.314499375182105467e-01,-5.353596699347936472e+00,-4.496500186325178561e-01,-4.279555975566205817e+00
6.019601960196020229e+01,-1.447387718767506160e+00,4.717378179657099935e+00,5.899757484198830948e-01,-5.307353928076983252e+00,-5.039120828360861282e-01,-4.016785418626939830e+00
6.020602060206020667e+01,-1.500243793246590629e+00,4.712068659297199424e+00,5.510603346171583095e-01,-5.263128993914357956e+00,-5.578300613871507441e-01,-3.767768754031583178e+00
6.021602160216021815e+01,-1.552667113634348839e+00,4.706221546745702256e+00,5.145686871273027485e-01,-5.220790233873005448e+00,-6.114228042852083433e-01,-3.531995394834190893e+00
6.022602260226022963e+01,-1.604675905764674670e+00,4.699840005690897549e+00,4.803709173777034325e-01,-5.180210923068600870e+00,-6.647079046264950941e-01,-3.308953865998983446e+00
6.023602360236024111e+01,-1.656287152722794032e+00,4.692927029947427719e+00,4.483422463110084966e-01,-5.141269276258435994e+00,-7.177017467333084433e-01,-3.098134306560550222e+00
6.024602460246024549e+01,-1.707516644661155825e+00,4.685485455344881700e+00,4.183629745192575244e-01,-5.103848429864139113e+00,-7.704195535921793958e-01,-2.899030697261351097e+00
6.025602560256025697e+01,-1.758379026424911507e+00,4.677517970977021378e+00,3.903184424223673510e-01,-5.067836413399389173e+00,-8.228754322295072088e-01,-2.711142884589824220e+00
6.026602660266026845e+01,-1.808887848381149688e+00,4.669027130355217103e+00,3.640989482617536521e-01,-5.033126078616970922e+00,-8.750824223101062449e-01,-2.533978168211038717e+00
6.027602760276027993e+01,-1.859055612719781259e+00,4.660015361706202341e+00,3.395996773698054527e-01,-4.999615039076007683e+00,-9.270525403785407903e-01,-2.367052847300054719e+00
6.028602860286029141e+01,-1.908893821275233327e+00,4.650484978003092351e+00,3.167206009101178332e-01,-4.967205578913210573e+00,-9.787968256746147899e-01,-2.209893423335574703e+00
6.029602960296029579e+01,-1.958413021332108928e+00,4.640438186492077399e+00,2.953663720293477901e-01,-4.935804558521425633e+00,-1.030325384033693448e+00,-2.062037669613181023e+00
6.030603060306030727e+01,-2.007622850995578467e+00,4.629877097828184240e+00,2.754462075824696821e-01,-4.905323305410654200e+00,-1.081647431429941575e+00,-1.923035483782715049e+00
6.031603160316031875e+01,-2.056532083864738514e+00,4.618803734810528638e+00,2.568737586431693587e-01,-4.875677493453697942e+00,-1.132771336902632875e+00,-1.792449550418670601e+00
6.032603260326033023e+01,-2.105148670948856271e+00,4.607220040567547414e+00,2.395669876842899948e-01,-4.846787028251837270e+00,-1.183704662835346699e+00,-1.669855955527257185e+00
6.033603360336034171e+01,-2.153479783258033908e+00,4.595127886487171409e+00,2.234480242232355640e-01,-4.818575910710406696e+00,-1.234454205960599626e+00,-1.554844540846132217e+00
6.034603460346034609e+01,-2.201531851479670898e+00,4.582529079644187320e+00,2.084430316599464317e-01,-4.790972111304133918e+00,-1.285026035550833390e+00,-1.447019253880052370e+00
6.035603560356035757e+01,-2.249310605278892261e+00,4.569425369894627664e+00,1.944820622114278308e-01,-4.763907432106055495e+00,-1.335425531299966551e+00,-1.345998319673812560e+00
6.036603660366036905e+01,-2.296821110861211324e+00,4.555818456584641574e+00,1.814989143089508761e-01,-4.737317370893592283e+00,-1.385657419544283009e+00,-1.251414349544208493e+00
6.037603760376038053e+01,-2.344067807051001484e+00,4.541709994901685477e+00,1.694309906167668356e-01,-4.711140985518452062e+00,-1.435725808070664300e+00,-1.162914377137094668e+00
6.038603860386039202e+01,-2.391054540721920141e+00,4.527101601921460272e+00,1.582191487959217213e-01,-4.685320750717382410e+00,-1.485634220337628042e+00,-1.080159762294399695e+00
6.039603960396039639e+01,-2.437784599771070315e+00,4.511994862264990580e+00,1.478075642275148982e-01,-4.659802426492505312e+00,-1.535385627318072155e+00,-1.002826119900344093e+00
6.040604060406040787e+01,-2.484260745608648957e+00,4.496391333470694640e+00,1.381435843835799870e-01,-4.634534917854274738e+00,-1.584982478914509940e+00,-9.306031149282096848e-01
6.041604160416041935e+01,-2.530485243731332101e+00,4.480292551055838679e+00,1.291775920432071123e-01,-4.609470143099045458e+00,-1.634426733520164321e+00,-8.631942651323620819e-01
6.042604260426043083e+01,-2.576459893231732856e+00,4.463700033288734659e+00,1.208628675205287856e-01,-4.584562900809263652e+00,-1.683719886573985747e+00,-8.003166756146367078e-01
6.043604360436044232e+01,-2.622186055154797302e+00,4.446615285684492491e+00,1.131554517349919742e-01,-4.559770737419484021e+00,-1.732862998017898892e+00,-7.417007224936920107e-01
6.044604460446044669e+01,-2.667664679030688379e+00,4.429039805226929971e+00,1.060140190829134410e-01,-4.535053824309843051e+00,-1.781856717985302208e+00,-6.870897629621801617e-01
6.045604560456045817e+01,-2.712896328775854737e+00,4.410975084340931218e+00,9.939974563319359246e-02,-4.510374829974124644e+00,-1.830701311907668494e+00,-6.362397551187481959e-01
6.046604660466046965e+01,-2.757881206906497962e+00,4.392422614626377175e+00,9.327618728950720639e-02,-4.485698801915884104e+00,-1.879396683981222616e+00,-5.889189115278137265e-01
6.047604760476048114e+01,-2.802619177767437186e+00,4.373383890352592118e+00,8.760915855758316662e-02,-4.460993048910175673e+00,-1.927942399696918718e+00,-5.449073116997749100e-01
6.048604860486048551e+01,-2.847109789627947141e+00,4.353860411733055713e+00,8.236661492685801167e-02,-4.436227026659913975e+00,-1.976337707281335954e+00,-5.039965007798634655e-01
6.049604960496049699e+01,-2.891352295491574242e+00,4.333853688006085392e+00,7.751854220121749683e-02,-4.411372230207303069e+00,-2.024581557890356986e+00,-4.659891054835904600e-01
6.050605060506050847e+01,-2.935345673100348218e+00,4.313365240299168235e+00,7.303684524698594860e-02,-4.386402085546154517e+00,-2.072672625040514305e+00,-4.306984055804598532e-01
6.051605160516051996e+01,-2.979088643648815093e+00,4.292396604324315135e+00,6.889524525382098585e-02,-4.361291849578136315e+00,-2.120609322783951978e+00,-3.979479406838375977e-01
6.052605260526053144e+01,-3.022579689614056875e+00,4.270949332877846949e+00,6.506917858668843924e-02,-4.336018511464535763e+00,-2.168389823038487485e+00,-3.675710955601185215e-01
6.053605360536053581e+01,-3.065817071616618428e+00,4.249024998176186507e+00,6.153570007915320356e-02,-4.310560698255339496e+00,-2.216012071981380949e+00,-3.394106902677212489e-01
6.054605460546054729e+01,-3.108798844323088062e+00,4.226625194047223033e+00,5.827339164584348363e-02,-4.284898585693066586e+00,-2.263473805513643633e+00,-3.133185849846928384e-01
6.055605560556055877e+01,-3.151522871532567827e+00,4.203751537943954730e+00,5.526227256441671593e-02,-4.259013810508371023e+00,-2.310772563943777058e+00,-2.891552695368012627e-01
6.056605660566057026e+01,-3.193986840354591017e+00,4.180405672846129406e+00,5.248371624381387851e-02,-4.232889389089943499e+00,-2.357905705785364958e+00,-2.667894816053851259e-01
6.057605760576058174e+01,-3.236188274599092196e+00,4.156589269000470210e+00,4.992036913238232648e-02,-4.206509638132852835e+00,-2.404870420798998154e+00,-2.460978173044534589e-01
6.058605860586058611e+01,-3.278124547436583214e+00,4.132304025552564042e+00,4.755607390748553542e-02,-4.179860099460049661e+00,-2.451663742326070317e+00,-2.269643545285042197e-01
6.059605960596059759e+01,-3.319792893264629896e+00,4.107551672054374770e+00,4.537579692397768205e-02,-4.152927468978352188e+00,-2.498282558853754942e+00,-2.092802906211129188e-01
6.060606060606060908e+01,-3.361190418890845244e+00,4.082333969841966059e+00,4.336555815609555165e-02,-4.125699527998061278e+00,-2.544723624922451855e+00,-1.929435800738667495e-01
6.061606160616062056e+01,-3.402314114110867926e+00,4.056652713354379713e+00,4.151236642029728502e-02,-4.098165079774677366e+00,-2.590983571439991806e+00,-1.778585987776140076e-01
6.062606260626063204e+01,-3.443160861613598023e+00,4.030509731308182353e+00,3.980415617862872318e-02,-4.070313887486810778e+00,-2.637058915351961463e+00,-1.639358029019932217e-01
6.063606360636063641e+01,-3.483727446258626514e+00,4.003906887765171341e+00,3.822972734199236305e-02,-4.042136615107163600e+00,-2.682946068705592157e+00,-1.510913962536390986e-01
6.064606460646064789e+01,-3.524010563699860210e+00,3.976846083156716283e+00,3.677869183551364662e-02,-4.013624774992229582e+00,-2.728641347068516687e+00,-1.392470420098396722e-01
6.065606560656065938e+01,-3.564006828879126676e+00,3.949329255232585378e+00,3.544141817782345272e-02,-3.984770673410408914e+00,-2.774140977832609600e+00,-1.283295400245172968e-01
6.066606660666067086e+01,-3.603712783605048209e+00,3.921358379884462675e+00,3.420898191293108431e-02,-3.955567361797393655e+00,-2.819441107628155585e+00,-1.182705423374508236e-01
6.067606760676068234e+01,-3.643124903315846375e+00,3.892935471849314766e+00,3.307312085348240033e-02,-3.926008592702797007e+00,-2.864537808945983421e+00,-1.090062990765460760e-01
6.068606860686068671e+01,-3.682239604780217057e+00,3.864062585568639907e+00,3.202618663663436144e-02,-3.896088772205274164e+00,-2.909427087666489165e+00,-1.004773566523138317e-01
6.069606960696069820e+01,-3.721053251803572159e+00,3.834741815718329949e+00,3.106110544743373794e-02,-3.865802921165763628e+00,-2.954104888659906170e+00,-9.262832848015928322e-02
6.070607060706070968e+01,-3.759562160908815898e+00,3.804975297742673401e+00,3.017133970193565731e-02,-3.835146637444609041e+00,-2.998567101360281040e+00,-8.540766338835642513e-02
6.071607160716072116e+01,-3.797762607943473867e+00,3.774765208552487650e+00,2.935084666184127611e-02,-3.804116055214328718e+00,-3.042809566232976159e+00,-7.876737393631860762e-02
6.072607260726072553e+01,-3.835650832291749524e+00,3.744113766826901113e+00,2.859404796040958957e-02,-3.772707814787310543e+00,-3.086828078926369123e+00,-7.266285723226995064e-02
6.073607360736073701e+01,-3.873223041950872858e+00,3.713023233465662543e+00,2.789579611105732701e-02,-3.740919029576720067e+00,-3.130618395257740438e+00,-6.705267810393755745e-02
6.074607460746074850e+01,-3.910475418811857562e+00,3.681495912079622013e+00,2.725134067717187997e-02,-3.708747252756793955e+00,-3.174176236395933159e+00,-6.189833970762803617e-02
6.075607560756075998e+01,-3.947404121929131815e+00,3.649534149157990015e+00,2.665630432965765059e-02,-3.676190453487647503e+00,-3.217497292097533546e+00,-5.716414026533656045e-02
